event_id,timestamp,activity
EV012687,2025-04-29 01:00:00,Add Sales Order Item
EV006950,2025-04-29 01:00:00,Add Sales Order Item
EV006956,2025-04-29 01:00:00,Add Sales Order Item
EV006953,2025-04-29 01:00:00,Add Sales Order Item
EV009102,2025-04-29 01:00:00,Add Sales Order Item
EV009099,2025-04-29 01:00:00,Add Sales Order Item
EV009096,2025-04-29 01:00:00,Add Sales Order Item
EV001857,2025-04-29 04:00:00,Approve Purchase Order
EV003819,2025-04-29 08:00:00,Put Away
EV002667,2025-04-29 08:00:00,Put Away
EV001858,2025-04-30 00:00:00,Add PO Item
EV001859,2025-04-30 00:00:00,Add PO Item
EV000522,2025-04-30 00:00:00,Dispatch Delivery
EV012165,2025-04-30 00:00:00,Ship Product
EV002407,2025-04-30 00:00:00,Receive Goods
EV010628,2025-04-30 00:00:00,Create Sales Order
EV002409,2025-04-30 00:00:00,Receive Goods
EV007493,2025-04-30 00:00:00,Complete Sale
EV007842,2025-04-30 00:00:00,Create Sales Order
EV007492,2025-04-30 00:00:00,Ship Product
EV000862,2025-04-30 00:00:00,Receive Goods
EV006669,2025-04-30 00:00:00,Complete Sale
EV013971,2025-04-30 00:00:00,Complete Sale
EV002195,2025-04-30 00:00:00,Dispatch Delivery
EV000858,2025-04-30 00:00:00,Receive Goods
EV010390,2025-04-30 00:00:00,Complete Sale
EV004828,2025-04-30 00:00:00,Dispatch Delivery
EV009103,2025-04-30 00:00:00,Ship Product
EV000860,2025-04-30 00:00:00,Receive Goods
EV006267,2025-04-30 00:00:00,Create Sales Order
EV010632,2025-04-30 01:00:00,Add Sales Order Item
EV010629,2025-04-30 01:00:00,Add Sales Order Item
EV006271,2025-04-30 01:00:00,Add Sales Order Item
EV007846,2025-04-30 01:00:00,Add Sales Order Item
EV007843,2025-04-30 01:00:00,Add Sales Order Item
EV006268,2025-04-30 01:00:00,Add Sales Order Item
EV010635,2025-04-30 01:00:00,Add Sales Order Item
EV002410,2025-04-30 08:00:00,Put Away
EV000863,2025-04-30 08:00:00,Put Away
EV000861,2025-04-30 08:00:00,Put Away
EV000859,2025-04-30 08:00:00,Put Away
EV002408,2025-04-30 08:00:00,Put Away
EV012670,2025-05-01 00:00:00,Ship Product
EV012671,2025-05-01 00:00:00,Complete Sale
EV011539,2025-05-01 00:00:00,Ship Product
EV011543,2025-05-01 00:00:00,Ship Product
EV000427,2025-05-01 00:00:00,Dispatch Delivery
EV011728,2025-05-01 00:00:00,Complete Sale
EV011540,2025-05-01 00:00:00,Complete Sale
EV002714,2025-05-01 00:00:00,Receive Goods
EV005340,2025-05-01 00:00:00,Dispatch Delivery
EV005456,2025-05-01 00:00:00,Create Sales Order
EV000622,2025-05-01 00:00:00,Dispatch Delivery
EV005042,2025-05-01 00:00:00,Dispatch Delivery
EV006428,2025-05-01 00:00:00,Create Sales Order
EV005759,2025-05-01 00:00:00,Create Sales Order
EV004775,2025-05-01 00:00:00,Dispatch Delivery
EV007848,2025-05-01 00:00:00,Complete Sale
EV007847,2025-05-01 00:00:00,Ship Product
EV009097,2025-05-01 00:00:00,Ship Product
EV010387,2025-05-01 00:00:00,Complete Sale
EV007046,2025-05-01 00:00:00,Create Sales Order
EV006807,2025-05-01 00:00:00,Create Sales Order
EV006063,2025-05-01 00:00:00,Create Sales Order
EV012688,2025-05-01 00:00:00,Ship Product
EV001432,2025-05-01 00:00:00,Receive Goods
EV004410,2025-05-01 00:00:00,Dispatch Delivery
EV007487,2025-05-01 00:00:00,Complete Sale
EV007486,2025-05-01 00:00:00,Ship Product
EV010630,2025-05-01 00:00:00,Ship Product
EV006064,2025-05-01 01:00:00,Add Sales Order Item
EV005760,2025-05-01 01:00:00,Add Sales Order Item
EV005460,2025-05-01 01:00:00,Add Sales Order Item
EV005457,2025-05-01 01:00:00,Add Sales Order Item
EV006808,2025-05-01 01:00:00,Add Sales Order Item
EV005763,2025-05-01 01:00:00,Add Sales Order Item
EV006811,2025-05-01 01:00:00,Add Sales Order Item
EV006812,2025-05-01 01:00:00,Add Sales Order Item
EV006429,2025-05-01 01:00:00,Add Sales Order Item
EV007053,2025-05-01 01:00:00,Add Sales Order Item
EV007047,2025-05-01 01:00:00,Add Sales Order Item
EV005766,2025-05-01 01:00:00,Add Sales Order Item
EV007050,2025-05-01 01:00:00,Add Sales Order Item
EV002715,2025-05-01 08:00:00,Put Away
EV001433,2025-05-01 08:00:00,Put Away
EV007049,2025-05-02 00:00:00,Complete Sale
EV001231,2025-05-02 00:00:00,Receive Goods
EV006066,2025-05-02 00:00:00,Complete Sale
EV006272,2025-05-02 00:00:00,Ship Product
EV004066,2025-05-02 00:00:00,Dispatch Delivery
EV007048,2025-05-02 00:00:00,Ship Product
EV006065,2025-05-02 00:00:00,Ship Product
EV011544,2025-05-02 00:00:00,Complete Sale
EV009104,2025-05-02 00:00:00,Complete Sale
EV012387,2025-05-02 00:00:00,Ship Product
EV012166,2025-05-02 00:00:00,Complete Sale
EV010631,2025-05-02 00:00:00,Complete Sale
EV001655,2025-05-02 00:00:00,Dispatch Delivery
EV012162,2025-05-02 00:00:00,Ship Product
EV012391,2025-05-02 00:00:00,Ship Product
EV000619,2025-05-02 00:00:00,Dispatch Delivery
EV003106,2025-05-02 00:00:00,Receive Goods
EV012392,2025-05-02 00:00:00,Complete Sale
EV001229,2025-05-02 00:00:00,Receive Goods
EV001307,2025-05-02 00:00:00,Receive Goods
EV003534,2025-05-02 00:00:00,Receive Goods
EV001232,2025-05-02 08:00:00,Put Away
EV001230,2025-05-02 08:00:00,Put Away
EV003535,2025-05-02 08:00:00,Put Away
EV003107,2025-05-02 08:00:00,Put Away
EV001308,2025-05-02 08:00:00,Put Away
EV004915,2025-05-03 00:00:00,Create Purchase Order
EV004824,2025-05-03 00:00:00,Receive Goods
EV006625,2025-05-03 00:00:00,Create Sales Order
EV005764,2025-05-03 00:00:00,Ship Product
EV012163,2025-05-03 00:00:00,Complete Sale
EV006273,2025-05-03 00:00:00,Complete Sale
EV014834,2025-05-03 00:00:00,Create Sales Order
EV002794,2025-05-03 00:00:00,Receive Goods
EV004826,2025-05-03 00:00:00,Receive Goods
EV005765,2025-05-03 00:00:00,Complete Sale
EV004618,2025-05-03 00:00:00,Receive Goods
EV004838,2025-05-03 00:00:00,Create Purchase Order
EV007844,2025-05-03 00:00:00,Ship Product
EV000867,2025-05-03 00:00:00,Receive Goods
EV000865,2025-05-03 00:00:00,Receive Goods
EV002412,2025-05-03 00:00:00,Receive Goods
EV002633,2025-05-03 00:00:00,Receive Goods
EV006957,2025-05-03 00:00:00,Ship Product
EV007845,2025-05-03 00:00:00,Complete Sale
EV002463,2025-05-03 00:00:00,Create Purchase Order
EV002414,2025-05-03 00:00:00,Receive Goods
EV000869,2025-05-03 00:00:00,Receive Goods
EV009098,2025-05-03 00:00:00,Complete Sale
EV009100,2025-05-03 00:00:00,Ship Product
EV001658,2025-05-03 00:00:00,Dispatch Delivery
EV012689,2025-05-03 00:00:00,Complete Sale
EV010633,2025-05-03 00:00:00,Ship Product
EV010636,2025-05-03 00:00:00,Ship Product
EV014835,2025-05-03 01:00:00,Add Sales Order Item
EV006629,2025-05-03 01:00:00,Add Sales Order Item
EV006626,2025-05-03 01:00:00,Add Sales Order Item
EV014838,2025-05-03 01:00:00,Add Sales Order Item
EV014839,2025-05-03 01:00:00,Add Sales Order Item
EV004916,2025-05-03 04:00:00,Approve Purchase Order
EV002464,2025-05-03 04:00:00,Approve Purchase Order
EV004839,2025-05-03 04:00:00,Approve Purchase Order
EV000870,2025-05-03 08:00:00,Put Away
EV004825,2025-05-03 08:00:00,Put Away
EV004827,2025-05-03 08:00:00,Put Away
EV004619,2025-05-03 08:00:00,Put Away
EV002634,2025-05-03 08:00:00,Put Away
EV002415,2025-05-03 08:00:00,Put Away
EV000866,2025-05-03 08:00:00,Put Away
EV002795,2025-05-03 08:00:00,Put Away
EV000868,2025-05-03 08:00:00,Put Away
EV002413,2025-05-03 08:00:00,Put Away
EV010683,2025-05-04 00:00:00,Create Sales Order
EV004917,2025-05-04 00:00:00,Add PO Item
EV012388,2025-05-04 00:00:00,Complete Sale
EV003030,2025-05-04 00:00:00,Dispatch Delivery
EV004918,2025-05-04 00:00:00,Add PO Item
EV004919,2025-05-04 00:00:00,Add PO Item
EV002811,2025-05-04 00:00:00,Receive Goods
EV013816,2025-05-04 00:00:00,Create Sales Order
EV002809,2025-05-04 00:00:00,Receive Goods
EV002505,2025-05-04 00:00:00,Receive Goods
EV004840,2025-05-04 00:00:00,Add PO Item
EV010634,2025-05-04 00:00:00,Complete Sale
EV002806,2025-05-04 00:00:00,Receive Goods
EV002466,2025-05-04 00:00:00,Add PO Item
EV006269,2025-05-04 00:00:00,Ship Product
EV007051,2025-05-04 00:00:00,Ship Product
EV003391,2025-05-04 00:00:00,Create Purchase Order
EV006809,2025-05-04 00:00:00,Ship Product
EV006951,2025-05-04 00:00:00,Ship Product
EV006430,2025-05-04 00:00:00,Ship Product
EV004493,2025-05-04 00:00:00,Create Purchase Order
EV002804,2025-05-04 00:00:00,Receive Goods
EV002198,2025-05-04 00:00:00,Dispatch Delivery
EV005461,2025-05-04 00:00:00,Ship Product
EV002465,2025-05-04 00:00:00,Add PO Item
EV000623,2025-05-04 00:00:00,Receive Goods
EV006954,2025-05-04 00:00:00,Ship Product
EV010703,2025-05-04 00:00:00,Create Sales Order
EV010704,2025-05-04 01:00:00,Add Sales Order Item
EV013818,2025-05-04 01:00:00,Add Sales Order Item
EV010684,2025-05-04 01:00:00,Add Sales Order Item
EV013817,2025-05-04 01:00:00,Add Sales Order Item
EV013821,2025-05-04 01:00:00,Add Sales Order Item
EV003392,2025-05-04 04:00:00,Approve Purchase Order
EV004494,2025-05-04 04:00:00,Approve Purchase Order
EV002805,2025-05-04 08:00:00,Put Away
EV002807,2025-05-04 08:00:00,Put Away
EV002810,2025-05-04 08:00:00,Put Away
EV000624,2025-05-04 08:00:00,Put Away
EV002506,2025-05-04 08:00:00,Put Away
EV002812,2025-05-04 08:00:00,Put Away
EV014511,2025-05-05 00:00:00,Create Sales Order
EV000109,2025-05-05 00:00:00,Receive Goods
EV000111,2025-05-05 00:00:00,Receive Goods
EV013197,2025-05-05 00:00:00,Create Sales Order
EV002669,2025-05-05 00:00:00,Receive Goods
EV005767,2025-05-05 00:00:00,Ship Product
EV003109,2025-05-05 00:00:00,Receive Goods
EV004495,2025-05-05 00:00:00,Add PO Item
EV004778,2025-05-05 00:00:00,Dispatch Delivery
EV006813,2025-05-05 00:00:00,Ship Product
EV005459,2025-05-05 00:00:00,Complete Sale
EV006952,2025-05-05 00:00:00,Complete Sale
EV003393,2025-05-05 00:00:00,Add PO Item
EV006955,2025-05-05 00:00:00,Complete Sale
EV005458,2025-05-05 00:00:00,Ship Product
EV005343,2025-05-05 00:00:00,Dispatch Delivery
EV006431,2025-05-05 00:00:00,Complete Sale
EV006958,2025-05-05 00:00:00,Complete Sale
EV010637,2025-05-05 00:00:00,Complete Sale
EV007054,2025-05-05 00:00:00,Ship Product
EV004691,2025-05-05 00:00:00,Create Purchase Order
EV009101,2025-05-05 00:00:00,Complete Sale
EV012495,2025-05-05 00:00:00,Create Sales Order
EV007055,2025-05-05 00:00:00,Complete Sale
EV005761,2025-05-05 00:00:00,Ship Product
EV000620,2025-05-05 00:00:00,Receive Goods
EV004069,2025-05-05 00:00:00,Dispatch Delivery
EV006810,2025-05-05 00:00:00,Complete Sale
EV013198,2025-05-05 01:00:00,Add Sales Order Item
EV013201,2025-05-05 01:00:00,Add Sales Order Item
EV013204,2025-05-05 01:00:00,Add Sales Order Item
EV012499,2025-05-05 01:00:00,Add Sales Order Item
EV012496,2025-05-05 01:00:00,Add Sales Order Item
EV014512,2025-05-05 01:00:00,Add Sales Order Item
EV004692,2025-05-05 04:00:00,Approve Purchase Order
EV000110,2025-05-05 08:00:00,Put Away
EV000621,2025-05-05 08:00:00,Put Away
EV000112,2025-05-05 08:00:00,Put Away
EV003110,2025-05-05 08:00:00,Put Away
EV002670,2025-05-05 08:00:00,Put Away
EV005462,2025-05-06 00:00:00,Complete Sale
EV006611,2025-05-06 00:00:00,Create Sales Order
EV000625,2025-05-06 00:00:00,Dispatch Delivery
EV007912,2025-05-06 00:00:00,Create Sales Order
EV004496,2025-05-06 00:00:00,Dispatch Delivery
EV004920,2025-05-06 00:00:00,Dispatch Delivery
EV005762,2025-05-06 00:00:00,Complete Sale
EV004833,2025-05-06 00:00:00,Dispatch Delivery
EV004693,2025-05-06 00:00:00,Add PO Item
EV012500,2025-05-06 00:00:00,Ship Product
EV001860,2025-05-06 00:00:00,Dispatch Delivery
EV004694,2025-05-06 00:00:00,Add PO Item
EV006270,2025-05-06 00:00:00,Complete Sale
EV004841,2025-05-06 00:00:00,Dispatch Delivery
EV013963,2025-05-06 00:00:00,Create Sales Order
EV004695,2025-05-06 00:00:00,Add PO Item
EV006630,2025-05-06 00:00:00,Ship Product
EV006631,2025-05-06 00:00:00,Complete Sale
EV001435,2025-05-06 00:00:00,Receive Goods
EV014841,2025-05-06 00:00:00,Complete Sale
EV014840,2025-05-06 00:00:00,Ship Product
EV007052,2025-05-06 00:00:00,Complete Sale
EV012073,2025-05-06 00:00:00,Create Sales Order
EV002467,2025-05-06 00:00:00,Dispatch Delivery
EV013964,2025-05-06 01:00:00,Add Sales Order Item
EV013965,2025-05-06 01:00:00,Add Sales Order Item
EV007913,2025-05-06 01:00:00,Add Sales Order Item
EV006615,2025-05-06 01:00:00,Add Sales Order Item
EV006612,2025-05-06 01:00:00,Add Sales Order Item
EV012078,2025-05-06 01:00:00,Add Sales Order Item
EV012079,2025-05-06 01:00:00,Add Sales Order Item
EV012074,2025-05-06 01:00:00,Add Sales Order Item
EV001436,2025-05-06 08:00:00,Put Away
EV004829,2025-05-07 00:00:00,Receive Goods
EV013538,2025-05-07 00:00:00,Create Sales Order
EV006814,2025-05-07 00:00:00,Complete Sale
EV004831,2025-05-07 00:00:00,Receive Goods
EV013199,2025-05-07 00:00:00,Ship Product
EV003035,2025-05-07 00:00:00,Dispatch Delivery
EV000430,2025-05-07 00:00:00,Dispatch Delivery
EV005768,2025-05-07 00:00:00,Complete Sale
EV000876,2025-05-07 00:00:00,Receive Goods
EV000872,2025-05-07 00:00:00,Receive Goods
EV013205,2025-05-07 00:00:00,Ship Product
EV003070,2025-05-07 00:00:00,Receive Goods
EV003394,2025-05-07 00:00:00,Dispatch Delivery
EV000874,2025-05-07 00:00:00,Receive Goods
EV013543,2025-05-07 01:00:00,Add Sales Order Item
EV013539,2025-05-07 01:00:00,Add Sales Order Item
EV013540,2025-05-07 01:00:00,Add Sales Order Item
EV003071,2025-05-07 08:00:00,Put Away
EV004832,2025-05-07 08:00:00,Put Away
EV004830,2025-05-07 08:00:00,Put Away
EV000875,2025-05-07 08:00:00,Put Away
EV000877,2025-05-07 08:00:00,Put Away
EV000873,2025-05-07 08:00:00,Put Away
EV004405,2025-05-08 00:00:00,Receive Goods
EV004260,2025-05-08 00:00:00,Receive Goods
EV001333,2025-05-08 00:00:00,Create Purchase Order
EV011240,2025-05-08 00:00:00,Create Sales Order
EV013206,2025-05-08 00:00:00,Complete Sale
EV003040,2025-05-08 00:00:00,Dispatch Delivery
EV007953,2025-05-08 00:00:00,Create Sales Order
EV014836,2025-05-08 00:00:00,Ship Product
EV004262,2025-05-08 00:00:00,Receive Goods
EV012660,2025-05-08 00:00:00,Create Sales Order
EV013819,2025-05-08 00:00:00,Ship Product
EV003452,2025-05-08 00:00:00,Create Purchase Order
EV013820,2025-05-08 00:00:00,Complete Sale
EV012075,2025-05-08 00:00:00,Ship Product
EV004696,2025-05-08 00:00:00,Dispatch Delivery
EV006627,2025-05-08 00:00:00,Ship Product
EV012501,2025-05-08 00:00:00,Complete Sale
EV003738,2025-05-08 00:00:00,Create Purchase Order
EV014837,2025-05-08 00:00:00,Complete Sale
EV007960,2025-05-08 01:00:00,Add Sales Order Item
EV012661,2025-05-08 01:00:00,Add Sales Order Item
EV012664,2025-05-08 01:00:00,Add Sales Order Item
EV011241,2025-05-08 01:00:00,Add Sales Order Item
EV011245,2025-05-08 01:00:00,Add Sales Order Item
EV011244,2025-05-08 01:00:00,Add Sales Order Item
EV007954,2025-05-08 01:00:00,Add Sales Order Item
EV007957,2025-05-08 01:00:00,Add Sales Order Item
EV003453,2025-05-08 04:00:00,Approve Purchase Order
EV003739,2025-05-08 04:00:00,Approve Purchase Order
EV001334,2025-05-08 04:00:00,Approve Purchase Order
EV004406,2025-05-08 08:00:00,Put Away
EV004261,2025-05-08 08:00:00,Put Away
EV004263,2025-05-08 08:00:00,Put Away
EV006616,2025-05-09 00:00:00,Ship Product
EV012080,2025-05-09 00:00:00,Ship Product
EV006628,2025-05-09 00:00:00,Complete Sale
EV001335,2025-05-09 00:00:00,Add PO Item
EV014720,2025-05-09 00:00:00,Create Sales Order
EV013541,2025-05-09 00:00:00,Ship Product
EV003740,2025-05-09 00:00:00,Add PO Item
EV013200,2025-05-09 00:00:00,Complete Sale
EV003454,2025-05-09 00:00:00,Add PO Item
EV001656,2025-05-09 00:00:00,Receive Goods
EV000174,2025-05-09 00:00:00,Create Purchase Order
EV000626,2025-05-09 00:00:00,Receive Goods
EV014721,2025-05-09 01:00:00,Add Sales Order Item
EV014727,2025-05-09 01:00:00,Add Sales Order Item
EV014724,2025-05-09 01:00:00,Add Sales Order Item
EV000175,2025-05-09 04:00:00,Approve Purchase Order
EV001657,2025-05-09 08:00:00,Put Away
EV000627,2025-05-09 08:00:00,Put Away
EV002196,2025-05-10 00:00:00,Receive Goods
EV004541,2025-05-10 00:00:00,Create Purchase Order
EV001865,2025-05-10 00:00:00,Dispatch Delivery
EV013542,2025-05-10 00:00:00,Complete Sale
EV001659,2025-05-10 00:00:00,Receive Goods
EV007699,2025-05-10 00:00:00,Create Sales Order
EV006613,2025-05-10 00:00:00,Ship Product
EV011016,2025-05-10 00:00:00,Return Product
EV011246,2025-05-10 00:00:00,Ship Product
EV007961,2025-05-10 00:00:00,Ship Product
EV013202,2025-05-10 00:00:00,Ship Product
EV012662,2025-05-10 00:00:00,Ship Product
EV012498,2025-05-10 00:00:00,Complete Sale
EV012063,2025-05-10 00:00:00,Create Sales Order
EV012076,2025-05-10 00:00:00,Complete Sale
EV013966,2025-05-10 00:00:00,Ship Product
EV000966,2025-05-10 00:00:00,Create Purchase Order
EV000176,2025-05-10 00:00:00,Add PO Item
EV012497,2025-05-10 00:00:00,Ship Product
EV006617,2025-05-10 00:00:00,Complete Sale
EV012064,2025-05-10 01:00:00,Add Sales Order Item
EV012070,2025-05-10 01:00:00,Add Sales Order Item
EV007700,2025-05-10 01:00:00,Add Sales Order Item
EV012067,2025-05-10 01:00:00,Add Sales Order Item
EV004542,2025-05-10 04:00:00,Approve Purchase Order
EV000967,2025-05-10 04:00:00,Approve Purchase Order
EV002197,2025-05-10 08:00:00,Put Away
EV001660,2025-05-10 08:00:00,Put Away
EV011247,2025-05-11 00:00:00,Complete Sale
EV000428,2025-05-11 00:00:00,Receive Goods
EV001638,2025-05-11 00:00:00,Create Purchase Order
EV012663,2025-05-11 00:00:00,Complete Sale
EV012081,2025-05-11 00:00:00,Complete Sale
EV000520,2025-05-11 00:00:00,Receive Goods
EV004545,2025-05-11 00:00:00,Add PO Item
EV006614,2025-05-11 00:00:00,Complete Sale
EV009501,2025-05-11 00:00:00,Return Product
EV000969,2025-05-11 00:00:00,Add PO Item
EV000968,2025-05-11 00:00:00,Add PO Item
EV007031,2025-05-11 00:00:00,Create Sales Order
EV007605,2025-05-11 00:00:00,Create Sales Order
EV004499,2025-05-11 00:00:00,Dispatch Delivery
EV004544,2025-05-11 00:00:00,Add PO Item
EV002201,2025-05-11 00:00:00,Dispatch Delivery
EV007955,2025-05-11 00:00:00,Ship Product
EV007914,2025-05-11 00:00:00,Ship Product
EV004543,2025-05-11 00:00:00,Add PO Item
EV007915,2025-05-11 00:00:00,Complete Sale
EV014722,2025-05-11 00:00:00,Ship Product
EV014725,2025-05-11 00:00:00,Ship Product
EV005742,2025-05-11 00:00:00,Create Sales Order
EV005743,2025-05-11 01:00:00,Add Sales Order Item
EV007610,2025-05-11 01:00:00,Add Sales Order Item
EV007609,2025-05-11 01:00:00,Add Sales Order Item
EV007035,2025-05-11 01:00:00,Add Sales Order Item
EV007032,2025-05-11 01:00:00,Add Sales Order Item
EV005746,2025-05-11 01:00:00,Add Sales Order Item
EV007606,2025-05-11 01:00:00,Add Sales Order Item
EV001639,2025-05-11 04:00:00,Approve Purchase Order
EV000521,2025-05-11 08:00:00,Put Away
EV000429,2025-05-11 08:00:00,Put Away
EV013967,2025-05-12 00:00:00,Complete Sale
EV007962,2025-05-12 00:00:00,Complete Sale
EV001336,2025-05-12 00:00:00,Dispatch Delivery
EV003455,2025-05-12 00:00:00,Dispatch Delivery
EV007958,2025-05-12 00:00:00,Ship Product
EV014572,2025-05-12 00:00:00,Create Sales Order
EV013203,2025-05-12 00:00:00,Complete Sale
EV007176,2025-05-12 00:00:00,Create Sales Order
EV013582,2025-05-12 00:00:00,Create Sales Order
EV004546,2025-05-12 00:00:00,Dispatch Delivery
EV001640,2025-05-12 00:00:00,Add PO Item
EV012071,2025-05-12 00:00:00,Ship Product
EV012072,2025-05-12 00:00:00,Complete Sale
EV001641,2025-05-12 00:00:00,Add PO Item
EV001273,2025-05-12 00:00:00,Create Purchase Order
EV004703,2025-05-12 00:00:00,Dispatch Delivery
EV014723,2025-05-12 00:00:00,Complete Sale
EV003741,2025-05-12 00:00:00,Dispatch Delivery
EV005346,2025-05-12 00:00:00,Dispatch Delivery
EV011242,2025-05-12 00:00:00,Ship Product
EV013583,2025-05-12 01:00:00,Add Sales Order Item
EV007180,2025-05-12 01:00:00,Add Sales Order Item
EV007177,2025-05-12 01:00:00,Add Sales Order Item
EV014573,2025-05-12 01:00:00,Add Sales Order Item
EV001274,2025-05-12 04:00:00,Approve Purchase Order
EV007720,2025-05-13 00:00:00,Create Sales Order
EV004847,2025-05-13 00:00:00,Dispatch Delivery
EV014728,2025-05-13 00:00:00,Ship Product
EV014726,2025-05-13 00:00:00,Complete Sale
EV002383,2025-05-13 00:00:00,Create Purchase Order
EV012665,2025-05-13 00:00:00,Ship Product
EV000792,2025-05-13 00:00:00,Create Purchase Order
EV006638,2025-05-13 00:00:00,Create Sales Order
EV004844,2025-05-13 00:00:00,Dispatch Delivery
EV001275,2025-05-13 00:00:00,Add PO Item
EV004834,2025-05-13 00:00:00,Receive Goods
EV007956,2025-05-13 00:00:00,Complete Sale
EV004836,2025-05-13 00:00:00,Receive Goods
EV001863,2025-05-13 00:00:00,Receive Goods
EV000970,2025-05-13 00:00:00,Dispatch Delivery
EV007549,2025-05-13 00:00:00,Create Sales Order
EV007033,2025-05-13 00:00:00,Ship Product
EV007701,2025-05-13 00:00:00,Ship Product
EV001861,2025-05-13 00:00:00,Receive Goods
EV007550,2025-05-13 01:00:00,Add Sales Order Item
EV007721,2025-05-13 01:00:00,Add Sales Order Item
EV006642,2025-05-13 01:00:00,Add Sales Order Item
EV006639,2025-05-13 01:00:00,Add Sales Order Item
EV000793,2025-05-13 04:00:00,Approve Purchase Order
EV002384,2025-05-13 04:00:00,Approve Purchase Order
EV001864,2025-05-13 08:00:00,Put Away
