event_id,object_id,object_type
EV005510,BAT0000716,Batch
EV005510,CUST063,Customer
EV005510,SALE0000025,Sale
EV005511,SO000011,Sales Order
EV005511,CUST029,Customer
EV005512,SO000011,Sales Order
EV005512,SOI0000026,Sales Order Item
EV005512,PROD006,Product
EV005513,SO000011,Sales Order
EV005513,SOI0000026,Sales Order Item
EV005513,PROD006,Product
EV005513,BAT0000215,Batch
EV005513,CUST029,Customer
EV005513,SALE0000026,Sale
EV005514,PROD006,Product
EV005514,BAT0000215,Batch
EV005514,CUST029,Customer
EV005514,SALE0000026,Sale
EV005515,SO000012,Sales Order
EV005515,CUST007,Customer
EV005516,SO000012,Sales Order
EV005516,SOI0000027,Sales Order Item
EV005516,PROD039,Product
EV005517,SO000012,Sales Order
EV005517,SOI0000027,Sales Order Item
EV005517,PROD039,Product
EV005517,BAT0000197,Batch
EV005517,CUST007,Customer
EV005517,SALE0000027,Sale
EV005518,PROD039,Product
EV005518,BAT0000197,Batch
EV005518,CUST007,Customer
EV005518,SALE0000027,Sale
EV005519,SO000013,Sales Order
EV005519,CUST004,Customer
EV005520,SO000013,Sales Order
EV005520,SOI0000028,Sales Order Item
EV005520,PROD039,Product
EV005521,SO000013,Sales Order
EV005521,SOI0000028,Sales Order Item
EV005521,PROD039,Product
EV005521,BAT0000197,Batch
EV005521,CUST004,Customer
EV005521,SALE0000028,Sale
EV005522,PROD039,Product
EV005522,BAT0000197,Batch
EV005522,CUST004,Customer
EV005522,SALE0000028,Sale
EV005523,RET0000001,Return
EV005523,SALE0000028,Sale
EV005523,PROD039,Product
EV005523,BAT0000197,Batch
EV005523,CUST004,Customer
EV005524,SO000013,Sales Order
EV005524,SOI0000029,Sales Order Item
EV005524,PROD003,Product
EV005525,SO000013,Sales Order
EV005525,SOI0000029,Sales Order Item
EV005525,PROD003,Product
EV005525,BAT0000291,Batch
EV005525,CUST004,Customer
EV005525,SALE0000029,Sale
EV005526,PROD003,Product
EV005526,BAT0000291,Batch
EV005526,CUST004,Customer
EV005526,SALE0000029,Sale
EV005527,SO000013,Sales Order
EV005527,SOI0000030,Sales Order Item
EV005527,PROD040,Product
EV005528,SO000013,Sales Order
EV005528,SOI0000030,Sales Order Item
EV005528,PROD040,Product
EV005528,BAT0000761,Batch
EV005528,CUST004,Customer
EV005528,SALE0000030,Sale
EV005529,PROD040,Product
EV005529,BAT0000761,Batch
EV005529,CUST004,Customer
EV005529,SALE0000030,Sale
EV005530,RET0000002,Return
EV005530,SALE0000030,Sale
EV005530,PROD040,Product
EV005530,BAT0000761,Batch
EV005530,CUST004,Customer
EV005531,SO000014,Sales Order
EV005531,CUST094,Customer
EV005532,SO000014,Sales Order
EV005532,SOI0000031,Sales Order Item
EV005532,PROD028,Product
EV005533,SO000014,Sales Order
EV005533,SOI0000031,Sales Order Item
EV005533,PROD028,Product
EV005533,BAT0001169,Batch
EV005533,CUST094,Customer
EV005533,SALE0000031,Sale
EV005534,PROD028,Product
EV005534,BAT0001169,Batch
EV005534,CUST094,Customer
EV005534,SALE0000031,Sale
EV005535,SO000015,Sales Order
EV005535,CUST013,Customer
EV005536,SO000015,Sales Order
EV005536,SOI0000032,Sales Order Item
EV005536,PROD046,Product
EV005537,SO000015,Sales Order
EV005537,SOI0000032,Sales Order Item
EV005537,PROD046,Product
EV005537,BAT0001224,Batch
EV005537,CUST013,Customer
EV005537,SALE0000032,Sale
EV005538,PROD046,Product
EV005538,BAT0001224,Batch
EV005538,CUST013,Customer
EV005538,SALE0000032,Sale
EV005539,SO000015,Sales Order
EV005539,SOI0000033,Sales Order Item
EV005539,PROD008,Product
EV005540,SO000015,Sales Order
EV005540,SOI0000033,Sales Order Item
EV005540,PROD008,Product
EV005540,BAT0000831,Batch
EV005540,CUST013,Customer
EV005540,SALE0000033,Sale
EV005541,PROD008,Product
EV005541,BAT0000831,Batch
EV005541,CUST013,Customer
EV005541,SALE0000033,Sale
EV005542,SO000015,Sales Order
EV005542,SOI0000034,Sales Order Item
EV005542,PROD003,Product
EV005543,SO000015,Sales Order
EV005543,SOI0000034,Sales Order Item
EV005543,PROD003,Product
EV005543,BAT0000291,Batch
EV005543,CUST013,Customer
EV005543,SALE0000034,Sale
EV005544,PROD003,Product
EV005544,BAT0000291,Batch
EV005544,CUST013,Customer
EV005544,SALE0000034,Sale
EV005545,SO000016,Sales Order
EV005545,CUST051,Customer
EV005546,SO000016,Sales Order
EV005546,SOI0000035,Sales Order Item
EV005546,PROD046,Product
EV005547,SO000016,Sales Order
EV005547,SOI0000035,Sales Order Item
EV005547,PROD046,Product
EV005547,BAT0001224,Batch
EV005547,CUST051,Customer
EV005547,SALE0000035,Sale
EV005548,PROD046,Product
EV005548,BAT0001224,Batch
EV005548,CUST051,Customer
EV005548,SALE0000035,Sale
EV005549,RET0000003,Return
EV005549,SALE0000035,Sale
EV005549,PROD046,Product
EV005549,BAT0001224,Batch
EV005549,CUST051,Customer
EV005550,SO000016,Sales Order
EV005550,SOI0000036,Sales Order Item
EV005550,PROD004,Product
EV005551,SO000016,Sales Order
EV005551,SOI0000036,Sales Order Item
EV005551,PROD004,Product
EV005551,BAT0000759,Batch
EV005551,CUST051,Customer
EV005551,SALE0000036,Sale
EV005552,PROD004,Product
EV005552,BAT0000759,Batch
EV005552,CUST051,Customer
EV005552,SALE0000036,Sale
EV005553,SO000017,Sales Order
EV005553,CUST074,Customer
EV005554,SO000017,Sales Order
EV005554,SOI0000037,Sales Order Item
EV005554,PROD005,Product
EV005555,SO000017,Sales Order
EV005555,SOI0000037,Sales Order Item
EV005555,PROD005,Product
EV005555,BAT0000538,Batch
EV005555,CUST074,Customer
EV005555,SALE0000037,Sale
EV005556,PROD005,Product
EV005556,BAT0000538,Batch
EV005556,CUST074,Customer
EV005556,SALE0000037,Sale
EV005557,SO000017,Sales Order
EV005557,SOI0000038,Sales Order Item
EV005557,PROD047,Product
EV005558,SO000017,Sales Order
EV005558,SOI0000038,Sales Order Item
EV005558,PROD047,Product
EV005558,BAT0000001,Batch
EV005558,CUST074,Customer
EV005558,SALE0000038,Sale
EV005559,PROD047,Product
EV005559,BAT0000001,Batch
EV005559,CUST074,Customer
EV005559,SALE0000038,Sale
EV005560,SO000018,Sales Order
EV005560,CUST047,Customer
EV005561,SO000018,Sales Order
EV005561,SOI0000039,Sales Order Item
EV005561,PROD046,Product
EV005562,SO000018,Sales Order
EV005562,SOI0000039,Sales Order Item
EV005562,PROD046,Product
EV005562,BAT0001224,Batch
EV005562,CUST047,Customer
EV005562,SALE0000039,Sale
EV005563,PROD046,Product
EV005563,BAT0001224,Batch
EV005563,CUST047,Customer
EV005563,SALE0000039,Sale
EV005564,SO000018,Sales Order
EV005564,SOI0000040,Sales Order Item
EV005564,PROD037,Product
EV005565,SO000018,Sales Order
EV005565,SOI0000040,Sales Order Item
EV005565,PROD037,Product
EV005565,BAT0001131,Batch
EV005565,CUST047,Customer
EV005565,SALE0000040,Sale
EV005566,PROD037,Product
EV005566,BAT0001131,Batch
EV005566,CUST047,Customer
EV005566,SALE0000040,Sale
EV005567,SO000018,Sales Order
EV005567,SOI0000041,Sales Order Item
EV005567,PROD030,Product
EV005568,SO000018,Sales Order
EV005568,SOI0000041,Sales Order Item
EV005568,PROD030,Product
EV005568,BAT0000505,Batch
EV005568,CUST047,Customer
EV005568,SALE0000041,Sale
EV005569,PROD030,Product
EV005569,BAT0000505,Batch
EV005569,CUST047,Customer
EV005569,SALE0000041,Sale
EV005570,SO000019,Sales Order
EV005570,CUST047,Customer
EV005571,SO000019,Sales Order
EV005571,SOI0000042,Sales Order Item
EV005571,PROD017,Product
EV005572,SO000019,Sales Order
EV005572,SOI0000042,Sales Order Item
EV005572,PROD017,Product
EV005572,BAT0000824,Batch
EV005572,CUST047,Customer
EV005572,SALE0000042,Sale
EV005573,PROD017,Product
EV005573,BAT0000824,Batch
EV005573,CUST047,Customer
EV005573,SALE0000042,Sale
EV005574,SO000019,Sales Order
EV005574,SOI0000043,Sales Order Item
EV005574,PROD020,Product
EV005575,SO000019,Sales Order
EV005575,SOI0000043,Sales Order Item
EV005575,PROD020,Product
EV005575,BAT0001211,Batch
EV005575,CUST047,Customer
EV005575,SALE0000043,Sale
EV005576,PROD020,Product
EV005576,BAT0001211,Batch
EV005576,CUST047,Customer
EV005576,SALE0000043,Sale
EV005577,SO000020,Sales Order
EV005577,CUST053,Customer
EV005578,SO000020,Sales Order
EV005578,SOI0000044,Sales Order Item
EV005578,PROD047,Product
EV005579,SO000020,Sales Order
EV005579,SOI0000044,Sales Order Item
EV005579,PROD047,Product
EV005579,BAT0000001,Batch
EV005579,CUST053,Customer
EV005579,SALE0000044,Sale
EV005580,PROD047,Product
EV005580,BAT0000001,Batch
EV005580,CUST053,Customer
EV005580,SALE0000044,Sale
EV005581,SO000020,Sales Order
EV005581,SOI0000045,Sales Order Item
EV005581,PROD017,Product
EV005582,SO000020,Sales Order
EV005582,SOI0000045,Sales Order Item
EV005582,PROD017,Product
EV005582,BAT0000824,Batch
EV005582,CUST053,Customer
EV005582,SALE0000045,Sale
EV005583,PROD017,Product
EV005583,BAT0000824,Batch
EV005583,CUST053,Customer
EV005583,SALE0000045,Sale
EV005584,SO000020,Sales Order
EV005584,SOI0000046,Sales Order Item
EV005584,PROD026,Product
EV005585,SO000020,Sales Order
EV005585,SOI0000046,Sales Order Item
EV005585,PROD026,Product
EV005585,BAT0000829,Batch
EV005585,CUST053,Customer
EV005585,SALE0000046,Sale
EV005586,PROD026,Product
EV005586,BAT0000829,Batch
EV005586,CUST053,Customer
EV005586,SALE0000046,Sale
EV005587,SO000021,Sales Order
EV005587,CUST051,Customer
EV005588,SO000021,Sales Order
EV005588,SOI0000047,Sales Order Item
EV005588,PROD034,Product
EV005589,SO000021,Sales Order
EV005589,SOI0000047,Sales Order Item
EV005589,PROD034,Product
EV005589,BAT0001328,Batch
EV005589,CUST051,Customer
EV005589,SALE0000047,Sale
EV005590,PROD034,Product
EV005590,BAT0001328,Batch
EV005590,CUST051,Customer
EV005590,SALE0000047,Sale
EV005591,SO000022,Sales Order
EV005591,CUST079,Customer
EV005592,SO000022,Sales Order
EV005592,SOI0000048,Sales Order Item
EV005592,PROD005,Product
EV005593,SO000022,Sales Order
EV005593,SOI0000048,Sales Order Item
EV005593,PROD005,Product
EV005593,BAT0000538,Batch
EV005593,CUST079,Customer
EV005593,SALE0000048,Sale
EV005594,PROD005,Product
EV005594,BAT0000538,Batch
EV005594,CUST079,Customer
EV005594,SALE0000048,Sale
EV005595,SO000022,Sales Order
EV005595,SOI0000049,Sales Order Item
EV005595,PROD046,Product
EV005596,SO000022,Sales Order
EV005596,SOI0000049,Sales Order Item
EV005596,PROD046,Product
EV005596,BAT0001224,Batch
EV005596,CUST079,Customer
EV005596,SALE0000049,Sale
EV005597,PROD046,Product
EV005597,BAT0001224,Batch
EV005597,CUST079,Customer
EV005597,SALE0000049,Sale
EV005598,SO000022,Sales Order
EV005598,SOI0000050,Sales Order Item
EV005598,PROD024,Product
EV005599,SO000022,Sales Order
EV005599,SOI0000050,Sales Order Item
EV005599,PROD024,Product
EV005599,BAT0000835,Batch
EV005599,CUST079,Customer
EV005599,SALE0000050,Sale
EV005600,PROD024,Product
EV005600,BAT0000835,Batch
EV005600,CUST079,Customer
EV005600,SALE0000050,Sale
EV005601,SO000023,Sales Order
EV005601,CUST002,Customer
EV005602,SO000023,Sales Order
EV005602,SOI0000051,Sales Order Item
EV005602,PROD005,Product
EV005603,SO000023,Sales Order
EV005603,SOI0000051,Sales Order Item
EV005603,PROD005,Product
EV005603,BAT0000538,Batch
EV005603,CUST002,Customer
EV005603,SALE0000051,Sale
EV005604,PROD005,Product
EV005604,BAT0000538,Batch
EV005604,CUST002,Customer
EV005604,SALE0000051,Sale
EV005605,SO000023,Sales Order
EV005605,SOI0000052,Sales Order Item
EV005605,PROD041,Product
EV005606,SO000023,Sales Order
EV005606,SOI0000052,Sales Order Item
EV005606,PROD041,Product
EV005606,BAT0000027,Batch
EV005606,CUST002,Customer
EV005606,SALE0000052,Sale
EV005607,PROD041,Product
EV005607,BAT0000027,Batch
EV005607,CUST002,Customer
EV005607,SALE0000052,Sale
EV005608,SO000024,Sales Order
EV005608,CUST066,Customer
EV005609,SO000024,Sales Order
EV005609,SOI0000053,Sales Order Item
EV005609,PROD019,Product
EV005610,SO000024,Sales Order
EV005610,SOI0000053,Sales Order Item
EV005610,PROD019,Product
EV005610,BAT0000460,Batch
EV005610,CUST066,Customer
EV005610,SALE0000053,Sale
EV005611,PROD019,Product
EV005611,BAT0000460,Batch
EV005611,CUST066,Customer
EV005611,SALE0000053,Sale
EV005612,SO000024,Sales Order
EV005612,SOI0000054,Sales Order Item
EV005612,PROD045,Product
EV005613,SO000024,Sales Order
EV005613,SOI0000054,Sales Order Item
EV005613,PROD045,Product
EV005613,BAT0000032,Batch
EV005613,CUST066,Customer
EV005613,SALE0000054,Sale
EV005614,PROD045,Product
EV005614,BAT0000032,Batch
EV005614,CUST066,Customer
EV005614,SALE0000054,Sale
EV005615,SO000024,Sales Order
EV005615,SOI0000055,Sales Order Item
EV005615,PROD005,Product
EV005616,SO000024,Sales Order
EV005616,SOI0000055,Sales Order Item
EV005616,PROD005,Product
EV005616,BAT0000538,Batch
EV005616,CUST066,Customer
EV005616,SALE0000055,Sale
EV005617,PROD005,Product
EV005617,BAT0000538,Batch
EV005617,CUST066,Customer
EV005617,SALE0000055,Sale
EV005618,SO000025,Sales Order
EV005618,CUST088,Customer
EV005619,SO000025,Sales Order
EV005619,SOI0000056,Sales Order Item
EV005619,PROD005,Product
EV005620,SO000025,Sales Order
EV005620,SOI0000056,Sales Order Item
EV005620,PROD005,Product
EV005620,BAT0000538,Batch
EV005620,CUST088,Customer
EV005620,SALE0000056,Sale
EV005621,PROD005,Product
EV005621,BAT0000538,Batch
EV005621,CUST088,Customer
EV005621,SALE0000056,Sale
EV005622,SO000026,Sales Order
EV005622,CUST083,Customer
EV005623,SO000026,Sales Order
EV005623,SOI0000057,Sales Order Item
EV005623,PROD019,Product
EV005624,SO000026,Sales Order
EV005624,SOI0000057,Sales Order Item
EV005624,PROD019,Product
EV005624,BAT0000460,Batch
EV005624,CUST083,Customer
EV005624,SALE0000057,Sale
EV005625,PROD019,Product
EV005625,BAT0000460,Batch
EV005625,CUST083,Customer
EV005625,SALE0000057,Sale
EV005626,SO000026,Sales Order
EV005626,SOI0000058,Sales Order Item
EV005626,PROD025,Product
EV005627,SO000026,Sales Order
EV005627,SOI0000058,Sales Order Item
EV005627,PROD025,Product
EV005627,BAT0000804,Batch
EV005627,CUST083,Customer
EV005627,SALE0000058,Sale
EV005628,PROD025,Product
EV005628,BAT0000804,Batch
EV005628,CUST083,Customer
EV005628,SALE0000058,Sale
EV005629,SO000026,Sales Order
EV005629,SOI0000059,Sales Order Item
EV005629,PROD027,Product
EV005630,SO000026,Sales Order
EV005630,SOI0000059,Sales Order Item
EV005630,PROD027,Product
EV005630,BAT0000578,Batch
EV005630,CUST083,Customer
EV005630,SALE0000059,Sale
EV005631,PROD027,Product
EV005631,BAT0000578,Batch
EV005631,CUST083,Customer
EV005631,SALE0000059,Sale
EV005632,SO000027,Sales Order
EV005632,CUST023,Customer
EV005633,SO000027,Sales Order
EV005633,SOI0000060,Sales Order Item
EV005633,PROD033,Product
EV005634,SO000027,Sales Order
EV005634,SOI0000060,Sales Order Item
EV005634,PROD033,Product
EV005634,BAT0000716,Batch
EV005634,CUST023,Customer
EV005634,SALE0000060,Sale
EV005635,PROD033,Product
EV005635,BAT0000716,Batch
EV005635,CUST023,Customer
EV005635,SALE0000060,Sale
EV005636,SO000027,Sales Order
EV005636,SOI0000061,Sales Order Item
EV005636,PROD019,Product
EV005637,SO000027,Sales Order
EV005637,SOI0000061,Sales Order Item
EV005637,PROD019,Product
EV005637,BAT0000460,Batch
EV005637,CUST023,Customer
EV005637,SALE0000061,Sale
EV005638,PROD019,Product
EV005638,BAT0000460,Batch
EV005638,CUST023,Customer
EV005638,SALE0000061,Sale
EV005639,SO000027,Sales Order
EV005639,SOI0000062,Sales Order Item
EV005639,PROD008,Product
EV005640,SO000027,Sales Order
EV005640,SOI0000062,Sales Order Item
EV005640,PROD008,Product
EV005640,BAT0000831,Batch
EV005640,CUST023,Customer
EV005640,SALE0000062,Sale
EV005641,PROD008,Product
EV005641,BAT0000831,Batch
EV005641,CUST023,Customer
EV005641,SALE0000062,Sale
EV005642,SO000028,Sales Order
EV005642,CUST064,Customer
EV005643,SO000028,Sales Order
EV005643,SOI0000063,Sales Order Item
EV005643,PROD029,Product
EV005644,SO000028,Sales Order
EV005644,SOI0000063,Sales Order Item
EV005644,PROD029,Product
EV005644,BAT0000585,Batch
EV005644,CUST064,Customer
EV005644,SALE0000063,Sale
EV005645,PROD029,Product
EV005645,BAT0000585,Batch
EV005645,CUST064,Customer
EV005645,SALE0000063,Sale
EV005646,RET0000004,Return
EV005646,SALE0000063,Sale
EV005646,PROD029,Product
EV005646,BAT0000585,Batch
EV005646,CUST064,Customer
EV005647,SO000028,Sales Order
EV005647,SOI0000064,Sales Order Item
EV005647,PROD007,Product
EV005648,SO000028,Sales Order
EV005648,SOI0000064,Sales Order Item
EV005648,PROD007,Product
EV005648,BAT0000686,Batch
EV005648,CUST064,Customer
EV005648,SALE0000064,Sale
EV005649,PROD007,Product
EV005649,BAT0000686,Batch
EV005649,CUST064,Customer
EV005649,SALE0000064,Sale
EV005650,SO000029,Sales Order
EV005650,CUST030,Customer
EV005651,SO000029,Sales Order
EV005651,SOI0000065,Sales Order Item
EV005651,PROD025,Product
EV005652,SO000029,Sales Order
EV005652,SOI0000065,Sales Order Item
EV005652,PROD025,Product
EV005652,BAT0000804,Batch
EV005652,CUST030,Customer
EV005652,SALE0000065,Sale
EV005653,PROD025,Product
EV005653,BAT0000804,Batch
EV005653,CUST030,Customer
EV005653,SALE0000065,Sale
EV005654,SO000029,Sales Order
EV005654,SOI0000066,Sales Order Item
EV005654,PROD017,Product
EV005655,SO000029,Sales Order
EV005655,SOI0000066,Sales Order Item
EV005655,PROD017,Product
EV005655,BAT0000824,Batch
EV005655,CUST030,Customer
EV005655,SALE0000066,Sale
EV005656,PROD017,Product
EV005656,BAT0000824,Batch
EV005656,CUST030,Customer
EV005656,SALE0000066,Sale
EV005657,SO000029,Sales Order
EV005657,SOI0000067,Sales Order Item
EV005657,PROD029,Product
EV005658,SO000029,Sales Order
EV005658,SOI0000067,Sales Order Item
EV005658,PROD029,Product
EV005658,BAT0000585,Batch
EV005658,CUST030,Customer
EV005658,SALE0000067,Sale
EV005659,PROD029,Product
EV005659,BAT0000585,Batch
EV005659,CUST030,Customer
EV005659,SALE0000067,Sale
EV005660,RET0000005,Return
EV005660,SALE0000067,Sale
EV005660,PROD029,Product
EV005660,BAT0000585,Batch
EV005660,CUST030,Customer
EV005661,SO000030,Sales Order
EV005661,CUST091,Customer
EV005662,SO000030,Sales Order
EV005662,SOI0000068,Sales Order Item
EV005662,PROD006,Product
EV005663,SO000030,Sales Order
EV005663,SOI0000068,Sales Order Item
EV005663,PROD006,Product
EV005663,BAT0000215,Batch
EV005663,CUST091,Customer
EV005663,SALE0000068,Sale
EV005664,PROD006,Product
EV005664,BAT0000215,Batch
EV005664,CUST091,Customer
EV005664,SALE0000068,Sale
EV005665,SO000030,Sales Order
EV005665,SOI0000069,Sales Order Item
EV005665,PROD045,Product
EV005666,SO000030,Sales Order
EV005666,SOI0000069,Sales Order Item
EV005666,PROD045,Product
EV005666,BAT0000032,Batch
EV005666,CUST091,Customer
EV005666,SALE0000069,Sale
EV005667,PROD045,Product
EV005667,BAT0000032,Batch
EV005667,CUST091,Customer
EV005667,SALE0000069,Sale
EV005668,SO000031,Sales Order
EV005668,CUST093,Customer
EV005669,SO000031,Sales Order
EV005669,SOI0000070,Sales Order Item
EV005669,PROD037,Product
EV005670,SO000031,Sales Order
EV005670,SOI0000070,Sales Order Item
EV005670,PROD037,Product
EV005670,BAT0001131,Batch
EV005670,CUST093,Customer
EV005670,SALE0000070,Sale
EV005671,PROD037,Product
EV005671,BAT0001131,Batch
EV005671,CUST093,Customer
EV005671,SALE0000070,Sale
EV005672,SO000032,Sales Order
EV005672,CUST079,Customer
EV005673,SO000032,Sales Order
EV005673,SOI0000071,Sales Order Item
EV005673,PROD019,Product
EV005674,SO000032,Sales Order
EV005674,SOI0000071,Sales Order Item
EV005674,PROD019,Product
EV005674,BAT0000460,Batch
EV005674,CUST079,Customer
EV005674,SALE0000071,Sale
EV005675,PROD019,Product
EV005675,BAT0000460,Batch
EV005675,CUST079,Customer
EV005675,SALE0000071,Sale
EV005676,SO000032,Sales Order
EV005676,SOI0000072,Sales Order Item
EV005676,PROD026,Product
EV005677,SO000032,Sales Order
EV005677,SOI0000072,Sales Order Item
EV005677,PROD026,Product
EV005677,BAT0000829,Batch
EV005677,CUST079,Customer
EV005677,SALE0000072,Sale
EV005678,PROD026,Product
EV005678,BAT0000829,Batch
EV005678,CUST079,Customer
EV005678,SALE0000072,Sale
EV005679,RET0000006,Return
EV005679,SALE0000072,Sale
EV005679,PROD026,Product
EV005679,BAT0000829,Batch
EV005679,CUST079,Customer
EV005680,SO000033,Sales Order
EV005680,CUST056,Customer
EV005681,SO000033,Sales Order
EV005681,SOI0000073,Sales Order Item
EV005681,PROD029,Product
EV005682,SO000033,Sales Order
EV005682,SOI0000073,Sales Order Item
EV005682,PROD029,Product
EV005682,BAT0000585,Batch
EV005682,CUST056,Customer
EV005682,SALE0000073,Sale
EV005683,PROD029,Product
EV005683,BAT0000585,Batch
EV005683,CUST056,Customer
EV005683,SALE0000073,Sale
EV005684,SO000033,Sales Order
EV005684,SOI0000074,Sales Order Item
EV005684,PROD027,Product
EV005685,SO000033,Sales Order
EV005685,SOI0000074,Sales Order Item
EV005685,PROD027,Product
EV005685,BAT0000578,Batch
EV005685,CUST056,Customer
EV005685,SALE0000074,Sale
EV005686,PROD027,Product
EV005686,BAT0000578,Batch
EV005686,CUST056,Customer
EV005686,SALE0000074,Sale
EV005687,SO000034,Sales Order
EV005687,CUST039,Customer
EV005688,SO000034,Sales Order
